# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = bernoulli_2.data.R
# init = 2 (Default)
# random
#   seed = 2242482272
# output
#   file = bernoulli_samples_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta1,theta2
# Adaptation terminated
# Step size = 0.401316
# Diagonal elements of inverse mass matrix:
# 1.72816, 2.17571
-10.7942,0.878933,0.401316,2,3,0,11.0259,0.48393,0.039135
-12.0911,0.99269,0.401316,2,3,0,12.1849,0.565148,0.0105908
-11.502,0.999999,0.401316,2,3,0,12.0958,0.528902,0.0185939
-11.5692,0.928414,0.401316,2,3,0,11.8573,0.430477,0.0224532
-10.6662,0.927459,0.401316,2,3,0,12.246,0.582735,0.0555743
-11.1419,0.967313,0.401316,2,3,0,11.2197,0.390973,0.0396775
-9.58333,0.924141,0.401316,2,7,0,12.4805,0.252916,0.363471
-9.3911,0.998247,0.401316,2,3,0,9.60014,0.279086,0.285377
-11.3257,0.783925,0.401316,2,5,0,12.0194,0.136234,0.567821
-11.2317,0.991157,0.401316,2,3,0,11.8326,0.086804,0.156855
-11.8944,0.851714,0.401316,1,3,0,15.0723,0.0590353,0.567006
-10.414,0.844512,0.401316,3,7,0,13.4599,0.418693,0.0650632
-13.0094,0.773911,0.401316,3,7,0,13.5728,0.0544591,0.642503
-10.1055,1,0.401316,3,7,0,12.548,0.459051,0.0806201
-9.61963,0.983032,0.401316,1,3,0,10.8601,0.366324,0.15247
-10.1984,0.789227,0.401316,2,3,0,11.5865,0.376395,0.0889465
-11.1565,0.963701,0.401316,2,7,0,13.5626,0.560206,0.0279014
-11.1565,0.79762,0.401316,1,3,0,12.1341,0.560206,0.0279014
-10.8611,0.986375,0.401316,2,3,0,11.4738,0.487303,0.0364572
-11.0482,0.998739,0.401316,2,3,0,11.0924,0.533507,0.0297862
-9.77525,0.920857,0.401316,2,5,0,11.5525,0.342711,0.369097
-9.47533,1,0.401316,2,7,0,9.75583,0.328351,0.194169
-9.49424,0.999516,0.401316,2,3,0,9.51719,0.413441,0.241949
-9.7647,0.996669,0.401316,3,7,0,9.77393,0.419296,0.120701
-10.6055,0.858812,0.401316,2,3,0,11.95,0.601839,0.171737
-10.9187,0.975355,0.401316,2,3,0,11.197,0.632408,0.153684
-10.6221,0.960985,0.401316,2,7,0,12.0811,0.524809,0.0466203
-11.4609,0.92394,0.401316,2,3,0,11.6805,0.631027,0.0296623
-9.45453,0.985477,0.401316,3,15,0,11.1615,0.361957,0.28573
-9.44198,0.994465,0.401316,2,7,0,9.60927,0.251203,0.311749
-10.704,0.820291,0.401316,2,3,0,11.2539,0.180185,0.519565
-9.43314,0.885178,0.401316,2,7,0,13.822,0.396183,0.226365
-10.7194,0.811213,0.401316,2,3,0,10.7492,0.288964,0.087591
-9.3825,0.972076,0.401316,2,7,0,11.4113,0.342672,0.228524
-10.5127,0.844114,0.401316,2,5,0,11.3945,0.256634,0.492545
-10.5127,0.634009,0.401316,1,1,0,11.8732,0.256634,0.492545
-9.50562,1,0.401316,2,7,0,10.4976,0.31778,0.191185
-9.64937,0.962854,0.401316,3,7,0,10.547,0.267762,0.376764
-10.178,0.846288,0.401316,1,1,0,10.2071,0.30534,0.440754
-10.0084,0.981975,0.401316,2,5,0,11.0878,0.109034,0.351614
-9.84992,0.995312,0.401316,3,7,0,10.1483,0.516307,0.14549
-10.095,0.960194,0.401316,2,3,0,10.4051,0.528586,0.0917505
-10.1328,1,0.401316,2,3,0,10.1635,0.516534,0.0823973
-10.2278,0.993679,0.401316,3,7,0,10.819,0.0865926,0.289281
-9.94939,0.976769,0.401316,3,7,0,10.4814,0.140825,0.242791
-10.9871,0.816592,0.401316,1,3,0,11.5736,0.16935,0.123566
-9.5571,0.98998,0.401316,1,3,0,11.139,0.212714,0.254757
-9.52802,1,0.401316,2,3,0,9.59883,0.244787,0.347289
-9.60715,0.994063,0.401316,1,3,0,9.7794,0.184867,0.333969
-10.0879,0.908878,0.401316,2,3,0,10.152,0.171453,0.19227
-10.253,0.990617,0.401316,2,7,0,10.4392,0.150272,0.460571
-10.2413,0.985111,0.401316,2,7,0,10.6293,0.202572,0.470756
-9.90003,0.904573,0.401316,2,3,0,11.001,0.143863,0.389589
-10.2264,0.964929,0.401316,3,7,0,10.5547,0.1336,0.206593
-9.84592,1,0.401316,2,3,0,10.2277,0.134452,0.287444
-9.43706,0.909541,0.401316,3,7,0,10.5181,0.287552,0.316264
-9.68662,0.97661,0.401316,2,7,0,10.0405,0.483274,0.182971
-12.1027,0.374908,0.401316,1,1,0,12.1322,0.631505,0.275406
-10.6926,0.937391,0.401316,2,7,0,13.8234,0.48515,0.0432234
-9.86309,0.943023,0.401316,2,3,0,11.1145,0.489333,0.111976
-10.0567,0.916326,0.401316,1,3,0,10.5585,0.535725,0.200505
-10.3986,0.960459,0.401316,2,3,0,10.5286,0.568002,0.20706
-10.5457,0.831398,0.401316,3,7,0,11.1576,0.0635767,0.385918
-10.6015,0.988347,0.401316,1,1,0,10.6326,0.0629999,0.400899
-11.0894,0.998941,0.401316,2,3,0,11.1848,0.0333012,0.310362
-13.7416,0.979458,0.401316,3,13,0,14.5534,0.00225954,0.315673
-11.2527,0.736104,0.401316,3,15,0,14.6385,0.313773,0.530215
-9.91381,0.626108,0.401316,3,11,0,14.0621,0.387982,0.109567
-10.2871,0.938975,0.401316,2,3,0,10.6289,0.337043,0.095326
-10.0965,0.91112,0.401316,2,3,0,11.0028,0.548422,0.108502
-10.8361,0.991179,0.401316,3,9,0,10.8711,0.0509156,0.256845
-9.67231,0.979056,0.401316,3,11,0,10.947,0.479557,0.18672
-10.2789,0.816782,0.401316,1,1,0,10.2874,0.551007,0.21786
-11.8964,0.79844,0.401316,3,15,0,12.2541,0.447186,0.0153131
-10.336,0.999656,0.401316,3,11,0,12.0619,0.433331,0.371331
-10.336,0.348081,0.401316,2,7,0,11.8646,0.433331,0.371331
-11.104,0.568941,0.401316,2,7,0,11.9019,0.051848,0.212659
-10.9624,0.957056,0.401316,2,7,0,12.1488,0.559519,0.289666
-9.64347,1,0.401316,1,3,0,10.6786,0.472102,0.170237
-9.42315,0.989887,0.401316,2,3,0,9.72326,0.325707,0.211386
-9.77842,0.950021,0.401316,2,7,0,10.0324,0.19205,0.220571
-12.2344,0.807278,0.401316,2,3,0,12.5305,0.0889617,0.105935
-11.8717,1,0.401316,1,1,0,12.3773,0.0843474,0.123449
-9.75537,0.966494,0.401316,2,7,0,12.5217,0.149444,0.289939
-11.2261,0.701103,0.401316,2,3,0,11.8345,0.181793,0.564611
-10.5087,0.981877,0.401316,2,3,0,11.7265,0.239826,0.119715
-10.5081,0.716464,0.401316,2,5,0,13.1164,0.463623,0.0535001
-10.537,0.964247,0.401316,2,3,0,10.9,0.421153,0.0579938
-9.45926,0.947802,0.401316,3,7,0,11.1773,0.286345,0.219994
-9.72441,0.961828,0.401316,2,3,0,10.1934,0.185253,0.379908
-10.9068,0.872508,0.401316,2,3,0,10.9603,0.0900345,0.17824
-9.7901,0.990397,0.401316,2,3,0,11.1788,0.140531,0.302174
-10.116,0.924979,0.401316,2,3,0,10.276,0.172067,0.44918
-10.5161,0.917534,0.401316,1,1,0,10.5868,0.152989,0.495083
-9.86868,0.975717,0.401316,2,3,0,10.7375,0.127042,0.30586
-9.85675,0.709881,0.401316,3,11,0,13.4035,0.431021,0.107792
-11.7268,0.818224,0.401316,2,7,0,12.0326,0.212181,0.0745079
-10.2863,0.987736,0.401316,2,3,0,12.1413,0.220639,0.144479
-9.90055,0.997774,0.401316,2,5,0,10.8104,0.51125,0.116953
-12.3246,0.791808,0.401316,3,15,0,12.7945,0.351969,0.0198279
-12.2406,0.955172,0.401316,2,7,0,13.2367,0.582068,0.353341
-9.87265,0.600444,0.401316,2,3,0,13.1127,0.322503,0.135161
-10.5757,0.892839,0.401316,2,5,0,12.2656,0.0619983,0.38846
-9.43597,0.993951,0.401316,3,7,0,10.8262,0.388425,0.247476
-9.42101,0.994404,0.401316,2,7,0,9.59136,0.277974,0.309001
-11.8002,0.636675,0.401316,3,7,0,12.9371,0.363668,0.0276224
-9.9425,0.997558,0.401316,3,15,0,11.5367,0.401218,0.351963
-9.9425,0.102095,0.401316,1,1,0,11.8568,0.401218,0.351963
-9.90908,0.987638,0.401316,2,7,0,10.869,0.120826,0.336675
-9.49836,0.994155,0.401316,2,5,0,10.0286,0.226359,0.261942
-9.50594,0.978459,0.401316,2,7,0,10.1833,0.324219,0.188369
-10.2552,0.94449,0.401316,2,3,0,10.4002,0.416463,0.377474
-10.2552,0.567522,0.401316,2,7,0,12.4156,0.416463,0.377474
-10.2552,0.247314,0.401316,2,3,0,11.974,0.416463,0.377474
-9.59361,1,0.401316,2,3,0,10.0845,0.339547,0.338189
-9.76798,0.960855,0.401316,2,3,0,9.8796,0.309461,0.152335
-9.98525,0.994159,0.401316,2,7,0,10.0157,0.269697,0.430119
-10.5136,0.939232,0.401316,2,7,0,11.7369,0.0628806,0.368318
-10.3771,0.895039,0.401316,3,7,0,11.1764,0.559671,0.219022
-10.5133,0.95015,0.401316,2,7,0,10.8468,0.256525,0.112208
-10.1737,1,0.401316,1,1,0,10.5214,0.26273,0.133456
-9.51955,0.981025,0.401316,1,3,0,10.1197,0.322059,0.186249
-9.4674,0.96438,0.401316,2,3,0,9.70234,0.407794,0.235291
-10.0509,0.972991,0.401316,3,7,0,10.1173,0.413549,0.0912466
-9.84577,0.998997,0.401316,3,15,0,10.2271,0.363464,0.366702
-9.57696,1,0.401316,2,3,0,9.79376,0.328736,0.340613
-10.1684,0.950838,0.401316,2,7,0,10.9205,0.100006,0.38998
-10.3083,0.988956,0.401316,2,7,0,11.0607,0.574535,0.17264
-9.94031,0.978536,0.401316,3,7,0,10.6767,0.526198,0.186755
-9.84349,0.943406,0.401316,2,3,0,10.3907,0.483116,0.113271
-9.52269,0.999643,0.401316,3,7,0,9.87628,0.411991,0.169294
-11.5641,0.927297,0.401316,3,15,0,11.6497,0.0590241,0.16108
-9.62153,0.636008,0.401316,3,11,0,12.9098,0.457145,0.221899
-12.0874,0.321066,0.401316,1,1,0,12.2716,0.552553,0.381032
-11.9081,0.521904,0.401316,2,3,0,13.6874,0.640052,0.247984
-9.67652,1,0.401316,2,3,0,11.1328,0.468752,0.221466
-9.70274,1,0.401316,2,3,0,9.80214,0.486237,0.186261
-9.40502,0.965207,0.401316,3,7,0,10.0882,0.304269,0.229565
-10.0086,0.899764,0.401316,2,7,0,10.571,0.327138,0.120335
-10.3917,0.906778,0.401316,2,3,0,12.3991,0.553471,0.0675359
-11.7244,0.81882,0.401316,3,7,0,12.2861,0.0191385,0.398717
-13.8552,0.985211,0.401316,2,7,0,14.8876,0.0024941,0.247746
-13.4855,0.976624,0.401316,2,3,0,14.0534,0.00424828,0.457404
-12.0421,0.962136,0.401316,3,7,0,13.9009,0.0132046,0.382636
-9.87841,0.810103,0.401316,2,7,0,13.8556,0.209193,0.192156
-10.4829,0.940224,0.401316,2,5,0,10.9392,0.252107,0.116006
-9.947,0.967203,0.401316,1,3,0,11.7623,0.497596,0.101051
-9.87037,1,0.401316,3,7,0,9.94703,0.488819,0.110499
-12.3976,0.460806,0.401316,3,7,0,14.1575,0.0113002,0.240031
-10.126,0.982295,0.401316,3,7,0,12.6788,0.140261,0.213505
-11.1953,0.898401,0.401316,2,3,0,12.7451,0.0457943,0.462494
-11.0193,0.792143,0.401316,2,3,0,12.2941,0.0535644,0.219196
-9.44246,0.933116,0.401316,2,7,0,11.8324,0.30555,0.314215
-9.63706,0.966665,0.401316,2,7,0,9.70946,0.309787,0.17022
-9.63089,0.988084,0.401316,3,9,0,9.93674,0.198476,0.247783
-9.39645,0.999459,0.401316,3,11,0,9.70392,0.312436,0.22932
-9.49356,0.987509,0.401316,2,5,0,9.78217,0.230549,0.258289
-10.1924,0.895232,0.401316,2,3,0,11.0064,0.433221,0.355434
-9.58113,1,0.401316,2,7,0,10.4246,0.288817,0.357601
-9.96943,0.84128,0.401316,2,3,0,10.7811,0.194093,0.432364
-9.61292,0.980511,0.401316,2,3,0,10.182,0.282681,0.187408
-9.61659,0.996886,0.401316,2,3,0,9.73985,0.270517,0.369473
-11.6194,0.919121,0.401316,3,15,0,11.6877,0.0340742,0.201036
-12.9837,0.789238,0.401316,1,3,0,14.3292,0.0628645,0.0940803
-9.96935,0.989891,0.401316,2,7,0,12.5081,0.146698,0.409401
-9.95277,0.885384,0.401316,1,3,0,10.8018,0.162893,0.217526
-9.49449,0.995921,0.401316,3,15,0,9.95866,0.414446,0.240348
-9.7937,0.982047,0.401316,2,7,0,10.0749,0.141347,0.341274
-9.93327,0.995925,0.401316,2,3,0,10.0397,0.117198,0.308897
-12.3547,0.809763,0.401316,2,7,0,13.9292,0.555305,0.392949
-10.9151,0.906059,0.401316,2,7,0,13.3518,0.0790955,0.189081
-10.8885,0.997488,0.401316,1,1,0,11.0576,0.0832262,0.186833
-11.4622,0.939351,0.401316,2,7,0,11.9865,0.179231,0.582268
-10.6267,0.993345,0.401316,2,3,0,11.9686,0.243207,0.11103
-9.66726,0.989697,0.401316,2,5,0,10.7968,0.189432,0.366037
-9.41322,0.958972,0.401316,2,7,0,10.3941,0.281974,0.241586
-12.507,0.835012,0.401316,2,7,0,13.226,0.106231,0.641414
-11.4693,1,0.401316,3,7,0,12.7192,0.650191,0.0363643
-11.9408,0.784469,0.401316,3,7,0,13.6859,0.222979,0.0638286
-11.8348,0.988405,0.401316,2,3,0,12.1491,0.657449,0.212096
-11.8379,0.704211,0.401316,2,3,0,13.2409,0.611912,0.286456
-14.0818,0.222603,0.401316,3,11,0,16.0327,0.251019,0.0152665
-9.47349,0.937842,0.401316,2,7,0,15.4677,0.228814,0.274652
-9.833,0.921324,0.401316,3,7,0,10.4549,0.47572,0.112958
-9.37905,0.986591,0.401316,2,7,0,10.1471,0.307594,0.279736
-9.40691,0.988197,0.401316,2,7,0,9.49338,0.362911,0.211274
-9.50205,0.973919,0.401316,2,5,0,9.61889,0.265161,0.221902
-10.5132,0.825813,0.401316,3,9,0,11.4324,0.606016,0.120096
-10.5132,0.00936099,0.401316,1,1,0,13.885,0.606016,0.120096
-9.62733,0.888872,0.401316,2,3,0,11.1518,0.455011,0.152827
-9.54893,0.978245,0.401316,2,7,0,9.80352,0.318064,0.181917
-10.0312,0.904327,0.401316,1,3,0,10.6831,0.190876,0.185429
-10.8918,0.922723,0.401316,2,7,0,10.9407,0.32709,0.496606
-9.77469,0.522906,0.401316,2,7,0,12.1278,0.186054,0.226774
-9.84822,0.985981,0.401316,1,3,0,10.4388,0.133823,0.351164
-9.95014,0.960944,0.401316,2,3,0,10.0723,0.126777,0.266222
-10.0689,0.985274,0.401316,1,1,0,10.0777,0.118599,0.250955
-10.3503,0.95421,0.401316,2,7,0,10.473,0.142264,0.470219
-9.58405,0.998216,0.401316,3,7,0,10.3822,0.364568,0.159122
-9.80582,0.989119,0.401316,2,7,0,10.2543,0.218843,0.408352
-10.2485,0.996651,0.401316,3,7,0,10.2505,0.105182,0.237495
-10.3986,0.969735,0.401316,1,3,0,11.0029,0.0752816,0.387
-11.6624,0.80343,0.401316,3,7,0,11.8621,0.0876977,0.574172
-12.4559,0.808207,0.401316,1,1,0,12.7217,0.0919854,0.633098
-10.8481,1,0.401316,2,3,0,12.3659,0.0642776,0.218495
-9.70382,0.99825,0.401316,3,7,0,11.1038,0.18945,0.238624
-11.8005,0.935444,0.401316,3,7,0,11.816,0.282725,0.0482203
-10.4156,0.901334,0.401316,2,3,0,11.6214,0.580051,0.184762
-9.46593,0.750651,0.401316,2,7,0,12.5416,0.267857,0.230992
-9.79294,0.996116,0.401316,2,7,0,9.95816,0.502151,0.190662
-11.0127,0.801701,0.401316,2,3,0,11.1204,0.574224,0.273589
-11.0127,0.233004,0.401316,2,3,0,13.7757,0.574224,0.273589
-9.8607,0.793559,0.401316,1,3,0,11.8401,0.383458,0.116193
-9.66543,0.971951,0.401316,3,7,0,10.2426,0.179302,0.263311
-9.60296,0.994249,0.401316,2,3,0,9.72957,0.24642,0.36819
-9.56712,0.929282,0.401316,2,7,0,10.3091,0.404058,0.280394
-9.56856,0.996315,0.401316,2,3,0,9.63254,0.261359,0.208444
-9.765,0.827901,0.401316,2,3,0,11.1754,0.254022,0.179974
-9.68739,0.996738,0.401316,2,5,0,10.0565,0.329561,0.15458
-10.0449,0.983715,0.401316,3,7,0,10.4358,0.545205,0.119969
-9.88989,0.753253,0.401316,3,7,0,11.9792,0.170522,0.220619
-12.6764,0.940464,0.401316,3,7,0,16.4731,0.00778239,0.256664
-9.74582,1,0.401316,3,11,0,12.8013,0.232073,0.398103
-10.6976,0.922303,0.401316,3,7,0,10.8007,0.121284,0.169674
-10.5266,1,0.401316,1,1,0,10.7636,0.118932,0.186627
-9.48231,0.855163,0.401316,2,3,0,11.7926,0.417881,0.193807
-9.58648,0.966805,0.401316,3,7,0,10.7315,0.301585,0.354681
-9.4649,0.987346,0.401316,1,3,0,9.7588,0.228719,0.297314
-9.43093,0.989312,0.401316,2,5,0,9.58109,0.395496,0.223196
-9.65424,0.95584,0.401316,3,7,0,10.0292,0.340148,0.155379
-9.41156,0.998829,0.401316,3,7,0,9.60846,0.383107,0.228776
-10.0028,0.793029,0.401316,1,3,0,11.0483,0.20411,0.180205
-9.64884,1,0.401316,2,3,0,10.0137,0.385425,0.316848
-9.9288,0.903303,0.401316,1,1,0,9.98756,0.414845,0.338227
-9.9288,0.672625,0.401316,2,7,0,10.9874,0.414845,0.338227
-10.0148,0.958625,0.401316,2,7,0,11.1082,0.105783,0.330905
-12.2756,0.824854,0.401316,3,15,0,12.8674,0.53209,0.00851215
-13.5175,0.872654,0.401316,2,3,0,13.6681,0.652665,0.00383406
-15.7244,0.611742,0.401316,2,3,0,16.0867,0.24524,0.00471634
-16.3329,0.986446,0.401316,2,3,0,16.9332,0.807743,0.00322153
-12.9319,0.996269,0.401316,3,7,0,16.5289,0.230328,0.0372988
-13.4299,0.960377,0.401316,1,1,0,13.6606,0.220275,0.0312006
-12.4495,1,0.401316,2,3,0,14.3252,0.706363,0.167778
-11.1585,1,0.401316,2,7,0,12.5423,0.372283,0.0432169
-10.8437,1,0.401316,3,7,0,11.3452,0.0646054,0.455893
-10.92,0.967353,0.401316,3,11,0,11.4157,0.0745446,0.194241
-9.81187,0.995909,0.401316,2,7,0,12.7067,0.200998,0.207588
-10.0562,0.997305,0.401316,3,7,0,10.3805,0.527645,0.21683
-10.0562,2.84739e-05,0.401316,1,1,0,13.2822,0.527645,0.21683
-10.8373,0.87918,0.401316,2,3,0,11.0452,0.365403,0.05705
-10.916,0.996969,0.401316,2,3,0,11.286,0.570286,0.0378554
-10.8593,0.978629,0.401316,3,15,0,12.3724,0.0418402,0.323649
-13.2388,0.575152,0.401316,2,5,0,13.8399,0.0710328,0.0827317
-11.7408,0.995485,0.401316,2,3,0,13.5434,0.0910382,0.582609
-12.2446,0.938806,0.401316,3,7,0,12.7507,0.116784,0.628267
-11.6368,1,0.401316,1,1,0,12.4149,0.112489,0.584971
-10.0802,1,0.401316,2,7,0,13.7919,0.554243,0.146342
-10.0612,0.99913,0.401316,2,3,0,10.3964,0.479692,0.084464
-10.1327,0.956111,0.401316,3,9,0,10.6725,0.0921669,0.321766
-9.85314,0.999133,0.401316,1,3,0,10.2555,0.128718,0.314378
-9.82847,0.901924,0.401316,2,7,0,10.7008,0.269706,0.163613
-9.71169,0.979882,0.401316,2,3,0,10.256,0.202183,0.224397
-10.7192,0.991043,0.401316,3,7,0,11.1225,0.0485461,0.322056
-10.5778,0.944073,0.401316,2,3,0,11.2659,0.0576817,0.3024
-11.0774,0.983338,0.401316,2,7,0,12.6324,0.605504,0.231054
-11.0774,0,0.401316,0,1,1,16.3128,0.605504,0.231054
-10.0897,1,0.401316,2,7,0,11.0561,0.110524,0.261522
-10.5133,0.951493,0.401316,2,3,0,10.7511,0.0889577,0.221237
-9.82866,0.942921,0.401316,3,7,0,11.7558,0.385352,0.119217
-11.4917,0.889232,0.401316,3,7,0,11.6978,0.668149,0.0470105
-10.0869,1,0.401316,3,7,0,11.4418,0.307154,0.121453
-11.2621,0.966109,0.401316,2,3,0,11.6705,0.235534,0.560034
-9.39036,0.999329,0.401316,2,3,0,11.75,0.279619,0.262832
-10.1237,0.849059,0.401316,2,7,0,10.7968,0.0978874,0.286423
-10.8643,0.986627,0.401316,2,3,0,10.9661,0.0428107,0.364968
-11.6221,0.9483,0.401316,2,3,0,11.7744,0.0229115,0.4182
-11.3835,0.994916,0.401316,2,7,0,11.9313,0.0342543,0.448389
-9.85494,0.992255,0.401316,2,7,0,12.1918,0.513936,0.185414
-11.4825,0.90738,0.401316,2,5,0,11.9943,0.460045,0.0214621
-11.8418,0.792135,0.401316,3,15,0,14.0446,0.700481,0.0574492
-9.49627,0.950519,0.401316,2,7,0,14.857,0.422205,0.188114
-11.0005,0.859847,0.401316,3,7,0,12.8162,0.0693753,0.487803
-12.1216,0.849746,0.401316,3,7,0,12.7632,0.632774,0.0141413
-9.90561,1,0.401316,2,7,0,12.8225,0.473067,0.101729
-9.88691,1,0.401316,1,1,0,9.91919,0.474326,0.104444
-10.211,0.970988,0.401316,3,7,0,10.2931,0.165062,0.183192
-9.99661,0.872391,0.401316,2,3,0,11.9963,0.194346,0.436674
-9.57528,0.864347,0.401316,3,15,0,11.1615,0.367864,0.315166
-9.65467,0.684879,0.401316,2,3,0,11.18,0.469308,0.155719
-12.2725,0.15493,0.401316,2,3,0,14.4519,0.236342,0.0501735
-11.8312,0.98617,0.401316,2,3,0,12.7245,0.698553,0.115855
-16.7242,0.255149,0.401316,3,7,0,17.4058,0.831329,0.127979
-14.3823,1,0.401316,3,7,0,15.6901,0.00595096,0.590655
-13.5862,1,0.401316,1,1,0,14.298,0.00550037,0.507303
-12.9301,1,0.401316,1,1,0,13.4905,0.00675769,0.440668
-12.0723,0.926999,0.401316,3,7,0,13.63,0.0120253,0.339648
-12.0308,0.960803,0.401316,2,3,0,12.5827,0.0129096,0.300704
-12.8738,0.836354,0.401316,2,3,0,13.1283,0.0132024,0.173202
-12.7294,0.993598,0.401316,3,7,0,13.1816,0.0169104,0.53522
-12.6968,0.999202,0.401316,1,1,0,13.0062,0.017544,0.535557
-12.3064,1,0.401316,1,1,0,12.7692,0.0201479,0.507368
-12.4291,0.971676,0.401316,2,7,0,12.8901,0.012954,0.46528
-12.5931,0.954633,0.401316,3,7,0,13.2459,0.00761748,0.385303
-9.7744,0.902474,0.401316,3,7,0,12.8579,0.453113,0.271942
-9.77341,0.99385,0.401316,2,7,0,10.4555,0.50197,0.155348
-9.43247,0.983107,0.401316,2,7,0,10.1109,0.25764,0.256123
-10.9753,0.831998,0.401316,2,7,0,11.6428,0.267962,0.529015
-10.9753,0.209837,0.401316,1,1,0,12.8622,0.267962,0.529015
-9.8627,1,0.401316,2,3,0,10.8588,0.157668,0.239406
-9.55863,0.995077,0.401316,3,7,0,9.98403,0.373047,0.161974
-10.3503,0.977908,0.401316,2,3,0,10.6129,0.553715,0.0717541
-9.7196,0.991234,0.401316,2,5,0,11.4003,0.491351,0.171553
-10.6795,0.831084,0.401316,3,15,0,12.7358,0.193909,0.517589
-10.1491,1,0.401316,3,7,0,10.6582,0.216599,0.459344
-10.1006,0.918061,0.401316,2,5,0,10.943,0.455658,0.0812626
-9.57507,0.888919,0.401316,3,9,0,10.9431,0.204412,0.259227
-10.3143,0.928801,0.401316,3,9,0,10.7113,0.166964,0.17186
-9.52629,1,0.401316,2,3,0,10.151,0.236691,0.344622
-10.2397,0.832263,0.401316,2,7,0,10.7627,0.313005,0.107407
-9.95562,0.990357,0.401316,2,7,0,10.3916,0.518233,0.109997
-10.6384,0.940812,0.401316,2,3,0,10.6408,0.39327,0.058916
-10.036,1,0.401316,2,3,0,10.6051,0.493823,0.0885536
-10.1784,0.949145,0.401316,2,3,0,10.449,0.562843,0.109136
-11.3531,0.93763,0.401316,3,7,0,12.0031,0.0349091,0.230333
-11.1757,1,0.401316,2,3,0,11.4633,0.0319166,0.380217
-11.3459,0.999952,0.401316,2,3,0,11.4167,0.0259486,0.300739
-10.273,0.932198,0.401316,3,7,0,11.8068,0.0817148,0.364541
-10.3872,1,0.401316,2,3,0,10.4219,0.0693259,0.335358
-9.42495,0.996931,0.401316,3,7,0,10.4657,0.273354,0.31051
-9.59198,0.938471,0.401316,2,7,0,9.79436,0.248152,0.212472
-10.8326,0.867209,0.401316,2,3,0,11.1468,0.245845,0.0986724
-9.36961,0.981984,0.401316,2,3,0,10.6063,0.309632,0.261127
-10.7518,0.800559,0.401316,2,7,0,11.1957,0.332917,0.0705432
-10.5719,0.949099,0.401316,3,7,0,12.7183,0.328974,0.0809695
-11.7899,0.611359,0.401316,2,7,0,13.1298,0.492333,0.0145072
-10.3927,0.987892,0.401316,3,7,0,12.7463,0.49555,0.0586113
-10.1746,0.988234,0.401316,2,3,0,10.5736,0.541739,0.0873145
-9.94289,0.9236,0.401316,2,7,0,12.3279,0.143109,0.399809
-10.3022,0.739891,0.401316,3,11,0,11.8189,0.3118,0.451216
-10.5425,0.993771,0.401316,2,7,0,11.2855,0.19719,0.504065
-9.39555,0.88049,0.401316,2,7,0,12.7557,0.351986,0.218072
-11.4478,0.892293,0.401316,3,7,0,11.8215,0.0236421,0.372121
-10.8732,1,0.401316,3,7,0,11.7066,0.0423957,0.30011
-10.4459,0.999934,0.401316,2,3,0,10.8723,0.064979,0.326132
-10.9542,0.989026,0.401316,2,3,0,10.9654,0.0395355,0.29314
-11.8624,0.987442,0.401316,2,5,0,12.8187,0.0170504,0.265243
-9.62448,0.997041,0.401316,3,7,0,12.0344,0.379892,0.31642
-9.92623,0.972714,0.401316,3,9,0,10.3945,0.468633,0.0987068
-9.52209,0.998812,0.401316,3,7,0,10.0261,0.350248,0.314932
-10.0664,0.892388,0.401316,2,7,0,10.2321,0.164135,0.200444
-9.99034,0.985789,0.401316,3,11,0,10.4575,0.145177,0.412569
-9.63704,0.999893,0.401316,3,7,0,10.0497,0.463801,0.157114
-13.4363,0.387977,0.401316,2,5,0,16.1966,0.371843,0.00622118
-13.2672,1,0.401316,1,1,0,13.5853,0.384032,0.00650088
-13.6511,1,0.401316,2,3,0,13.8415,0.682543,0.00449128
-13.2025,1,0.401316,2,3,0,13.6532,0.6538,0.00535541
-12.75,0.970563,0.401316,2,3,0,13.4387,0.48656,0.00572565
-13.3371,1,0.401316,2,3,0,13.4144,0.548649,0.00293994
-12.9864,0.999605,0.401316,2,3,0,13.383,0.524414,0.00419307
-9.81427,0.973302,0.401316,2,7,0,13.8043,0.509105,0.146875
-10.1635,0.912892,0.401316,1,1,0,10.169,0.564856,0.148213
-10.0709,0.956602,0.401316,1,3,0,10.6968,0.46886,0.0833438
-9.44053,0.971391,0.401316,3,7,0,10.4105,0.317331,0.208921
-9.90097,0.928973,0.401316,2,3,0,10.3454,0.495897,0.237865
